outfit_name,category,bbox_coord,product_name
6452.jpg,shirt,"[173.46922302246094, 111.4448013305664, 306.82470703125, 296.8763732910156]",6452_shirt.jpg
6452.jpg,shorts,"[170.4913787841797, 257.0686340332031, 269.1909484863281, 333.2187194824219]",6452_shorts.jpg
64567.jpg,pants,"[173.7128448486328, 321.91888427734375, 268.4455261230469, 537.4158325195312]",64567_pants.jpg
64567.jpg,shirt,"[162.94065856933594, 170.70401000976562, 290.18206787109375, 364.3752136230469]",64567_shirt.jpg
64572.jpg,bag,"[223.4432373046875, 124.07432556152344, 312.6270751953125, 368.40069580078125]",64572_bag.jpg
64572.jpg,jacket,"[120.8396987915039, 105.0896224975586, 277.9970703125, 336.99151611328125]",64572_jacket.jpg
64572.jpg,shoe,"[146.25469970703125, 495.60247802734375, 216.24575805664062, 593.0109252929688]",64572_shoe.jpg
6476.jpg,bag,"[84.33499908447266, 255.60430908203125, 170.24794006347656, 437.6285705566406]",6476_bag.jpg
6476.jpg,jacket,"[139.23275756835938, 96.59471130371094, 280.1978454589844, 332.1527404785156]",6476_jacket.jpg
6476.jpg,shoe,"[177.3444061279297, 520.0776977539062, 244.19277954101562, 591.171630859375]",6476_shoe.jpg
6476.jpg,shorts,"[173.2414093017578, 248.3795166015625, 258.361572265625, 338.7112121582031]",6476_shorts.jpg
64794.jpg,jacket,"[124.84724426269531, 97.83101654052734, 255.25341796875, 278.3824768066406]",64794_jacket.jpg
64794.jpg,skirt,"[157.60719299316406, 225.587646484375, 247.07237243652344, 346.2131652832031]",64794_skirt.jpg
64844.jpg,dress,"[128.03416442871094, 110.1422348022461, 268.2899475097656, 367.0088806152344]",64844_dress.jpg
64844.jpg,shirt,"[126.95484924316406, 109.02227020263672, 266.0631408691406, 237.07022094726562]",64844_shirt.jpg
64844.jpg,shoe,"[165.1129150390625, 500.8370666503906, 223.5086212158203, 583.4144897460938]",64844_shoe.jpg
64844.jpg,skirt,"[139.39476013183594, 232.15911865234375, 266.4581604003906, 369.3710632324219]",64844_skirt.jpg
64851.jpg,shirt,"[158.07508850097656, 96.3941879272461, 277.9093322753906, 242.3083953857422]",64851_shirt.jpg
64851.jpg,shoe,"[204.4575958251953, 536.15478515625, 236.58352661132812, 584.2347412109375]",64851_shoe.jpg
64851.jpg,shorts,"[156.26109313964844, 220.3919219970703, 270.84521484375, 317.468994140625]",64851_shorts.jpg
65035.jpg,bag,"[137.786865234375, 244.75660705566406, 205.8968048095703, 409.93060302734375]",65035_bag.jpg
65035.jpg,jacket,"[153.76795959472656, 89.26133728027344, 331.7649230957031, 279.755615234375]",65035_jacket.jpg
65186.jpg,bag,"[218.8919677734375, 262.2600402832031, 295.50384521484375, 425.12396240234375]",65186_bag.jpg
65186.jpg,jacket,"[122.31924438476562, 136.5066680908203, 272.5026550292969, 331.8739013671875]",65186_jacket.jpg
65186.jpg,shoe,"[171.7257843017578, 488.0106506347656, 233.48382568359375, 573.7634887695312]",65186_shoe.jpg
65186.jpg,shorts,"[155.37939453125, 276.0997314453125, 240.23304748535156, 327.8377380371094]",65186_shorts.jpg
65326.jpg,jacket,"[128.13023376464844, 127.11881256103516, 258.94842529296875, 267.43267822265625]",65326_jacket.jpg
65326.jpg,shirt,"[129.70565795898438, 127.00067901611328, 260.74786376953125, 267.0877380371094]",65326_shirt.jpg
65326.jpg,shoe,"[162.6699981689453, 475.7835388183594, 251.32852172851562, 566.6881103515625]",65326_shoe.jpg
65326.jpg,shorts,"[132.017822265625, 248.8435821533203, 232.0184783935547, 345.7544250488281]",65326_shorts.jpg
6552.jpg,bag,"[89.77412414550781, 301.6253967285156, 150.75997924804688, 436.5810852050781]",6552_bag.jpg
6552.jpg,pants,"[121.0452651977539, 245.75526428222656, 241.82374572753906, 538.2110595703125]",6552_pants.jpg
6552.jpg,shirt,"[130.6169891357422, 99.43989562988281, 243.85055541992188, 259.7689208984375]",6552_shirt.jpg
6552.jpg,shoe,"[149.19107055664062, 536.5640258789062, 224.09030151367188, 599.8614501953125]",6552_shoe.jpg
6565.jpg,jacket,"[105.06369018554688, 131.014892578125, 256.6491394042969, 308.90771484375]",6565_jacket.jpg
6565.jpg,skirt,"[123.07757568359375, 240.92344665527344, 256.80322265625, 537.6444702148438]",6565_skirt.jpg
65697.jpg,bag,"[101.22993469238281, 313.6253967285156, 161.82310485839844, 447.07037353515625]",65697_bag.jpg
65697.jpg,pants,"[147.93458557128906, 256.6148681640625, 261.7539367675781, 533.3793334960938]",65697_pants.jpg
65697.jpg,shirt,"[149.22023010253906, 139.50965881347656, 259.5934753417969, 261.1252136230469]",65697_shirt.jpg
65697.jpg,shoe,"[161.5116729736328, 516.6203002929688, 265.33074951171875, 562.640625]",65697_shoe.jpg
65709.jpg,jacket,"[109.5458984375, 98.94257354736328, 268.55419921875, 296.2339782714844]",65709_jacket.jpg
65709.jpg,shirt,"[108.37456512451172, 99.93279266357422, 264.8182373046875, 294.3729248046875]",65709_shirt.jpg
65709.jpg,shoe,"[184.89620971679688, 503.42071533203125, 245.6064453125, 582.8876342773438]",65709_shoe.jpg
65709.jpg,shorts,"[132.12843322753906, 270.45977783203125, 257.0406188964844, 324.9942321777344]",65709_shorts.jpg
6583.jpg,jacket,"[127.86812591552734, 127.38758087158203, 276.9011535644531, 280.133056640625]",6583_jacket.jpg
6583.jpg,pants,"[144.5313720703125, 266.8828430175781, 246.61129760742188, 531.111328125]",6583_pants.jpg
6583.jpg,shoe,"[168.6779327392578, 528.2753295898438, 225.87042236328125, 582.8131713867188]",6583_shoe.jpg
65880.jpg,bag,"[107.19666290283203, 294.10284423828125, 170.86782836914062, 357.7353515625]",65880_bag.jpg
65880.jpg,pants,"[142.5558624267578, 235.03225708007812, 255.20721435546875, 501.9855651855469]",65880_pants.jpg
65880.jpg,shirt,"[121.97598266601562, 110.4617919921875, 268.9874267578125, 274.6212158203125]",65880_shirt.jpg
66015.jpg,bag,"[105.16797637939453, 274.9897766113281, 200.00738525390625, 357.0875549316406]",66015_bag.jpg
66015.jpg,dress,"[147.2238006591797, 127.67418670654297, 278.494140625, 363.6593322753906]",66015_dress.jpg
66015.jpg,shoe,"[155.4748077392578, 484.5376281738281, 277.30181884765625, 572.37646484375]",66015_shoe.jpg
6613.jpg,jacket,"[141.01931762695312, 186.1264190673828, 286.06591796875, 395.5242614746094]",6613_jacket.jpg
6613.jpg,shoe,"[190.845458984375, 521.3516235351562, 245.0599822998047, 578.735107421875]",6613_shoe.jpg
6613.jpg,skirt,"[160.061767578125, 297.46490478515625, 254.01382446289062, 529.497314453125]",6613_skirt.jpg
66164.jpg,dress,"[124.85218811035156, 115.05686950683594, 286.51690673828125, 351.44830322265625]",66164_dress.jpg
66193.jpg,hat,"[179.55792236328125, 58.51962661743164, 235.5333709716797, 110.95781707763672]",66193_hat.jpg
66193.jpg,pants,"[148.54638671875, 289.2282409667969, 241.99636840820312, 519.7054443359375]",66193_pants.jpg
66193.jpg,shirt,"[127.46868896484375, 139.9654541015625, 275.6995849609375, 295.98291015625]",66193_shirt.jpg
66193.jpg,shoe,"[157.34580993652344, 511.18304443359375, 230.0908660888672, 572.6815185546875]",66193_shoe.jpg
66306.jpg,bag,"[105.41090393066406, 343.78106689453125, 181.77232360839844, 532.3375244140625]",66306_bag.jpg
66306.jpg,shirt,"[121.68878173828125, 136.07589721679688, 279.2416687011719, 318.7057800292969]",66306_shirt.jpg
66306.jpg,shoe,"[159.33265686035156, 487.0150451660156, 277.9252014160156, 563.1499633789062]",66306_shoe.jpg
66306.jpg,shorts,"[145.56259155273438, 309.0276794433594, 269.2822570800781, 369.7097473144531]",66306_shorts.jpg
66319.jpg,dress,"[122.5425796508789, 108.42056274414062, 261.0013427734375, 402.8028869628906]",66319_dress.jpg
66319.jpg,shoe,"[144.52972412109375, 509.96112060546875, 199.65684509277344, 571.3871459960938]",66319_shoe.jpg
66326.jpg,bag,"[250.69244384765625, 380.2695617675781, 288.27984619140625, 498.4336853027344]",66326_bag.jpg
66326.jpg,hat,"[135.88381958007812, 45.033321380615234, 215.599853515625, 113.83314514160156]",66326_hat.jpg
66326.jpg,jacket,"[123.47576904296875, 117.3423843383789, 259.762451171875, 297.4654846191406]",66326_jacket.jpg
66326.jpg,shirt,"[147.08790588378906, 147.49826049804688, 214.81997680664062, 235.46890258789062]",66326_shirt.jpg
66326.jpg,skirt,"[147.52481079101562, 239.2351531982422, 245.3961181640625, 343.8694763183594]",66326_skirt.jpg
66366.jpg,dress,"[125.63137817382812, 155.00006103515625, 230.32879638671875, 381.2637634277344]",66366_dress.jpg
66366.jpg,jacket,"[105.01883697509766, 116.308837890625, 238.1769256591797, 279.9619140625]",66366_jacket.jpg
66366.jpg,shoe,"[157.8497772216797, 517.204345703125, 227.181884765625, 573.5052490234375]",66366_shoe.jpg
66510.jpg,bag,"[102.49053955078125, 184.3117218017578, 175.3408203125, 415.7627868652344]",66510_bag.jpg
66510.jpg,jacket,"[114.87088775634766, 120.58048248291016, 259.1033630371094, 317.392333984375]",66510_jacket.jpg
66510.jpg,shirt,"[120.97779846191406, 125.31673431396484, 257.2726745605469, 318.6809997558594]",66510_shirt.jpg
66510.jpg,shoe,"[161.86279296875, 499.1361389160156, 203.55491638183594, 569.2320556640625]",66510_shoe.jpg
66510.jpg,shorts,"[160.37168884277344, 295.0246276855469, 233.92816162109375, 351.0201110839844]",66510_shorts.jpg
66535.jpg,dress,"[118.01190185546875, 120.05732727050781, 253.3954315185547, 353.97698974609375]",66535_dress.jpg
66535.jpg,shoe,"[139.93601989746094, 425.2052307128906, 253.51905822753906, 563.4660034179688]",66535_shoe.jpg
66543.jpg,pants,"[145.32064819335938, 251.38076782226562, 248.52017211914062, 493.251708984375]",66543_pants.jpg
66543.jpg,shirt,"[102.3163833618164, 127.48439025878906, 264.2375183105469, 266.126220703125]",66543_shirt.jpg
66596.jpg,shirt,"[117.98897552490234, 99.9470443725586, 258.7123718261719, 231.29470825195312]",66596_shirt.jpg
66596.jpg,skirt,"[124.10848999023438, 206.56423950195312, 258.2057800292969, 330.9458923339844]",66596_skirt.jpg
66709.jpg,pants,"[190.11846923828125, 333.1866455078125, 289.75653076171875, 483.42352294921875]",66709_pants.jpg
66709.jpg,shirt,"[149.26092529296875, 128.1221466064453, 337.8078308105469, 339.1382141113281]",66709_shirt.jpg
66709.jpg,shoe,"[202.8055419921875, 480.6302490234375, 263.5509948730469, 557.045166015625]",66709_shoe.jpg
66765.jpg,bag,"[102.73973083496094, 282.04937744140625, 174.35821533203125, 353.5520324707031]",66765_bag.jpg
66765.jpg,hat,"[155.76434326171875, 50.74100875854492, 221.2141876220703, 105.4681396484375]",66765_hat.jpg
66765.jpg,jacket,"[106.12374114990234, 125.27012634277344, 254.41259765625, 342.8645935058594]",66765_jacket.jpg
66765.jpg,pants,"[125.3081283569336, 331.6982727050781, 226.61077880859375, 523.1563720703125]",66765_pants.jpg
66765.jpg,shirt,"[105.85700988769531, 128.58717346191406, 250.06114196777344, 344.07720947265625]",66765_shirt.jpg
66765.jpg,shoe,"[159.597412109375, 521.4884643554688, 197.23538208007812, 594.5823364257812]",66765_shoe.jpg
66774.jpg,jacket,"[149.58657836914062, 131.091064453125, 299.984619140625, 304.7249450683594]",66774_jacket.jpg
66774.jpg,shirt,"[195.41146850585938, 182.1605682373047, 265.3502502441406, 288.8283386230469]",66774_shirt.jpg
66774.jpg,skirt,"[181.00193786621094, 281.5690002441406, 301.56781005859375, 379.898193359375]",66774_skirt.jpg
66793.jpg,bag,"[209.77630615234375, 241.7325439453125, 292.0643615722656, 357.7056884765625]",66793_bag.jpg
66793.jpg,pants,"[139.33905029296875, 277.4021301269531, 241.37081909179688, 480.5476989746094]",66793_pants.jpg
66793.jpg,shirt,"[122.34519958496094, 123.58677673339844, 265.6039123535156, 307.01068115234375]",66793_shirt.jpg
66893.jpg,bag,"[119.6529541015625, 247.20982360839844, 222.455078125, 336.0812072753906]",66893_bag.jpg
66893.jpg,jacket,"[127.31105041503906, 116.11786651611328, 270.61322021484375, 260.26080322265625]",66893_jacket.jpg
66893.jpg,pants,"[132.9929962158203, 258.283935546875, 243.90699768066406, 505.64422607421875]",66893_pants.jpg
66893.jpg,shirt,"[127.41261291503906, 117.63109588623047, 270.9343566894531, 260.292724609375]",66893_shirt.jpg
66896.jpg,dress,"[113.39228057861328, 168.04052734375, 290.0991516113281, 563.0028686523438]",66896_dress.jpg
66970.jpg,jacket,"[104.69358825683594, 102.1880111694336, 276.7471008300781, 298.61785888671875]",66970_jacket.jpg
66970.jpg,pants,"[117.31442260742188, 280.789306640625, 252.17274475097656, 567.2869873046875]",66970_pants.jpg
67014.jpg,jacket,"[115.80751037597656, 86.44656372070312, 300.8830261230469, 264.1688537597656]",67014_jacket.jpg
67014.jpg,shoe,"[173.0794677734375, 467.0219421386719, 258.16082763671875, 551.7498779296875]",67014_shoe.jpg
6705.jpg,jacket,"[127.52959442138672, 123.7342300415039, 282.29852294921875, 290.06195068359375]",6705_jacket.jpg
6705.jpg,shirt,"[188.1187286376953, 147.2747039794922, 238.71234130859375, 241.7139129638672]",6705_shirt.jpg
6705.jpg,shoe,"[172.68443298339844, 488.1144714355469, 269.1721496582031, 570.1365356445312]",6705_shoe.jpg
6705.jpg,skirt,"[150.797119140625, 237.2529754638672, 261.6506042480469, 362.2144470214844]",6705_skirt.jpg
67197.jpg,dress,"[119.3038101196289, 127.18072509765625, 251.5124969482422, 389.1190185546875]",67197_dress.jpg
67197.jpg,shoe,"[133.28321838378906, 510.2098693847656, 198.14096069335938, 579.559326171875]",67197_shoe.jpg
67299.jpg,bag,"[140.62774658203125, 253.47067260742188, 245.58151245117188, 329.90142822265625]",67299_bag.jpg
67299.jpg,dress,"[154.7152099609375, 115.94541931152344, 303.5472106933594, 385.83746337890625]",67299_dress.jpg
67299.jpg,shirt,"[174.2381134033203, 119.03936004638672, 253.343505859375, 262.4915466308594]",67299_shirt.jpg
67299.jpg,shoe,"[180.3504638671875, 510.7830505371094, 232.73843383789062, 587.018310546875]",67299_shoe.jpg
67312.jpg,bag,"[118.38580322265625, 301.8829040527344, 171.42759704589844, 440.3685607910156]",67312_bag.jpg
67312.jpg,jacket,"[158.1618194580078, 128.46658325195312, 300.5567626953125, 313.1318054199219]",67312_jacket.jpg
67312.jpg,shoe,"[159.4384765625, 457.514404296875, 223.16453552246094, 533.2697143554688]",67312_shoe.jpg
67312.jpg,shorts,"[167.85787963867188, 263.32525634765625, 267.5551452636719, 321.7042236328125]",67312_shorts.jpg
67317.jpg,bag,"[109.34434509277344, 277.347900390625, 198.1101837158203, 414.97857666015625]",67317_bag.jpg
67317.jpg,shirt,"[133.6134490966797, 105.8035659790039, 255.1757354736328, 269.9892883300781]",67317_shirt.jpg
67317.jpg,shoe,"[139.19784545898438, 509.527587890625, 220.7595977783203, 588.5880737304688]",67317_shoe.jpg
67317.jpg,shorts,"[181.8419647216797, 254.36407470703125, 254.74705505371094, 316.577880859375]",67317_shorts.jpg
67319.jpg,dress,"[144.99566650390625, 156.01998901367188, 275.54608154296875, 356.9627685546875]",67319_dress.jpg
67319.jpg,jacket,"[122.9250259399414, 128.54232788085938, 281.1114501953125, 342.8722839355469]",67319_jacket.jpg
67319.jpg,shoe,"[180.86831665039062, 497.62939453125, 243.35513305664062, 567.9439697265625]",67319_shoe.jpg
67484.jpg,shirt,"[134.58079528808594, 100.36319732666016, 284.49346923828125, 265.5552978515625]",67484_shirt.jpg
67484.jpg,skirt,"[152.4273223876953, 253.40780639648438, 293.4940490722656, 345.6143493652344]",67484_skirt.jpg
67514.jpg,shirt,"[147.30792236328125, 112.0161361694336, 266.6770935058594, 231.3643341064453]",67514_shirt.jpg
67514.jpg,shoe,"[148.89418029785156, 503.38494873046875, 225.06361389160156, 592.2708129882812]",67514_shoe.jpg
67514.jpg,skirt,"[129.01617431640625, 213.5950927734375, 237.142822265625, 381.99420166015625]",67514_skirt.jpg
67606.jpg,bag,"[89.8257827758789, 262.0434875488281, 153.2065887451172, 336.15252685546875]",67606_bag.jpg
67606.jpg,pants,"[137.9750518798828, 277.8563232421875, 261.2647399902344, 569.6810913085938]",67606_pants.jpg
67606.jpg,shirt,"[136.6906280517578, 119.21263885498047, 293.5493469238281, 279.4166259765625]",67606_shirt.jpg
67606.jpg,shoe,"[173.2441864013672, 537.0308837890625, 264.1224365234375, 597.8340454101562]",67606_shoe.jpg
67678.jpg,shirt,"[92.29391479492188, 160.4346160888672, 251.89146423339844, 282.8859558105469]",67678_shirt.jpg
67678.jpg,skirt,"[97.45291137695312, 274.1159362792969, 234.06790161132812, 454.11993408203125]",67678_skirt.jpg
67716.jpg,dress,"[153.25430297851562, 119.276123046875, 279.3793640136719, 374.2276611328125]",67716_dress.jpg
67722.jpg,bag,"[67.0090560913086, 287.12542724609375, 155.27471923828125, 400.35821533203125]",67722_bag.jpg
67722.jpg,dress,"[168.52072143554688, 127.24376678466797, 332.1522521972656, 370.7959289550781]",67722_dress.jpg
67722.jpg,shoe,"[206.05673217773438, 458.5429992675781, 267.48199462890625, 554.7047119140625]",67722_shoe.jpg
67867.jpg,bag,"[93.87564849853516, 338.0202331542969, 173.47328186035156, 438.7861633300781]",67867_bag.jpg
67867.jpg,jacket,"[121.17121887207031, 110.79965209960938, 285.8875732421875, 326.76251220703125]",67867_jacket.jpg
67867.jpg,pants,"[157.7928924560547, 275.6044921875, 252.1967315673828, 553.8321533203125]",67867_pants.jpg
67867.jpg,shirt,"[165.82102966308594, 151.97850036621094, 240.84613037109375, 302.3329772949219]",67867_shirt.jpg
67891.jpg,shirt,"[82.4408950805664, 155.27597045898438, 221.1768341064453, 343.5724182128906]",67891_shirt.jpg
67948.jpg,pants,"[165.5530548095703, 223.95640563964844, 281.5176086425781, 495.3893737792969]",67948_pants.jpg
67948.jpg,shirt,"[141.0198211669922, 98.60065460205078, 294.05352783203125, 263.6812438964844]",67948_shirt.jpg
67948.jpg,shoe,"[192.7808837890625, 496.5875244140625, 233.6355438232422, 568.908203125]",67948_shoe.jpg
67949.jpg,bag,"[125.4075927734375, 283.3147277832031, 187.25186157226562, 366.4969482421875]",67949_bag.jpg
67949.jpg,shirt,"[128.58302307128906, 121.4969253540039, 269.81298828125, 261.039794921875]",67949_shirt.jpg
6796.jpg,shirt,"[90.90860748291016, 107.5409164428711, 258.7951354980469, 317.9375915527344]",6796_shirt.jpg
6796.jpg,shoe,"[161.92666625976562, 505.4259033203125, 204.53237915039062, 597.5411376953125]",6796_shoe.jpg
6796.jpg,shorts,"[123.706298828125, 312.57696533203125, 227.98861694335938, 363.167724609375]",6796_shorts.jpg
67968.jpg,bag,"[68.83340454101562, 376.69830322265625, 133.84271240234375, 510.30078125]",67968_bag.jpg
67968.jpg,dress,"[91.28801727294922, 140.76254272460938, 253.6240234375, 378.2481689453125]",67968_dress.jpg
67968.jpg,shoe,"[147.50039672851562, 495.1163024902344, 252.00108337402344, 561.42626953125]",67968_shoe.jpg
67987.jpg,dress,"[137.69358825683594, 146.97572326660156, 299.9802551269531, 464.3170166015625]",67987_dress.jpg
68012.jpg,jacket,"[186.2654571533203, 118.37303161621094, 333.3158874511719, 300.00830078125]",68012_jacket.jpg
68012.jpg,shoe,"[209.208251953125, 501.33721923828125, 274.1710510253906, 594.7493896484375]",68012_shoe.jpg
68012.jpg,skirt,"[185.1996612548828, 275.61175537109375, 315.6237487792969, 381.92510986328125]",68012_skirt.jpg
68022.jpg,shirt,"[144.2870330810547, 191.4113311767578, 272.2684631347656, 324.16851806640625]",68022_shirt.jpg
68022.jpg,skirt,"[155.1593475341797, 276.198486328125, 261.3704833984375, 390.61151123046875]",68022_skirt.jpg
68080.jpg,dress,"[108.63060760498047, 125.7378158569336, 246.43524169921875, 384.1481018066406]",68080_dress.jpg
68167.jpg,dress,"[92.01309204101562, 91.32925415039062, 218.6315155029297, 368.9670715332031]",68167_dress.jpg
68167.jpg,pants,"[101.88018798828125, 307.8790283203125, 210.95114135742188, 523.8616333007812]",68167_pants.jpg
68167.jpg,shoe,"[125.40213775634766, 498.9210510253906, 209.9463653564453, 595.7793579101562]",68167_shoe.jpg
68211.jpg,shirt,"[87.95047760009766, 110.19658660888672, 256.3970642089844, 252.7034912109375]",68211_shirt.jpg
68211.jpg,shoe,"[180.36715698242188, 504.9955139160156, 252.3416290283203, 590.3728637695312]",68211_shoe.jpg
68211.jpg,shorts,"[97.53462982177734, 243.05694580078125, 231.56651306152344, 364.9197082519531]",68211_shorts.jpg
68249.jpg,dress,"[150.92910766601562, 169.69664001464844, 255.0767059326172, 371.6145324707031]",68249_dress.jpg
68249.jpg,shoe,"[157.63861083984375, 466.4289245605469, 237.1212615966797, 550.0142211914062]",68249_shoe.jpg
68321.jpg,jacket,"[103.0397720336914, 113.77765655517578, 282.82354736328125, 287.3564453125]",68321_jacket.jpg
68321.jpg,shoe,"[147.78128051757812, 484.3085632324219, 218.1134796142578, 565.6865844726562]",68321_shoe.jpg
68321.jpg,skirt,"[114.0483169555664, 219.8844451904297, 223.9228973388672, 347.48046875]",68321_skirt.jpg
68325.jpg,hat,"[203.1716766357422, 63.58845138549805, 263.6733703613281, 117.18107604980469]",68325_hat.jpg
68325.jpg,pants,"[63.18944549560547, 311.2445068359375, 186.62841796875, 524.2525024414062]",68325_pants.jpg
68325.jpg,shirt,"[163.9931182861328, 140.95411682128906, 291.894775390625, 261.8443603515625]",68325_shirt.jpg
68325.jpg,skirt,"[147.4680633544922, 254.70399475097656, 298.7350769042969, 390.3707580566406]",68325_skirt.jpg
68444.jpg,bag,"[90.60548400878906, 373.5570373535156, 153.7264862060547, 465.75469970703125]",68444_bag.jpg
68444.jpg,dress,"[138.2861785888672, 151.8378448486328, 257.9540100097656, 371.2642822265625]",68444_dress.jpg
68444.jpg,shoe,"[144.29307556152344, 505.59832763671875, 212.9099578857422, 575.1880493164062]",68444_shoe.jpg
68467.jpg,hat,"[167.27821350097656, 23.705472946166992, 236.5692596435547, 81.51424407958984]",68467_hat.jpg
68467.jpg,jacket,"[118.22911834716797, 99.26107788085938, 287.39776611328125, 402.58221435546875]",68467_jacket.jpg
68467.jpg,pants,"[168.77272033691406, 325.9790954589844, 260.6023254394531, 534.5079956054688]",68467_pants.jpg
68467.jpg,shirt,"[161.03042602539062, 112.08281707763672, 255.03204345703125, 372.20465087890625]",68467_shirt.jpg
68467.jpg,shoe,"[182.63629150390625, 517.166748046875, 241.31690979003906, 598.2203369140625]",68467_shoe.jpg
68535.jpg,dress,"[148.2655792236328, 134.7924041748047, 259.48797607421875, 346.9572448730469]",68535_dress.jpg
68535.jpg,shirt,"[150.48504638671875, 131.19363403320312, 247.5732879638672, 243.94351196289062]",68535_shirt.jpg
68912.jpg,bag,"[75.573974609375, 398.05718994140625, 186.91078186035156, 500.5343933105469]",68912_bag.jpg
68912.jpg,jacket,"[116.62687683105469, 118.54619598388672, 261.2191162109375, 342.3262939453125]",68912_jacket.jpg
68912.jpg,shoe,"[141.0554656982422, 488.6846618652344, 231.19500732421875, 576.01708984375]",68912_shoe.jpg
6918.jpg,shirt,"[152.5490264892578, 120.52421569824219, 260.6595458984375, 237.9622344970703]",6918_shirt.jpg
6918.jpg,shoe,"[107.76679229736328, 468.84466552734375, 246.1826171875, 572.3535766601562]",6918_shoe.jpg
6918.jpg,skirt,"[143.82106018066406, 226.39796447753906, 253.41319274902344, 353.3823547363281]",6918_skirt.jpg
69207.jpg,bag,"[103.75726318359375, 243.94178771972656, 165.44940185546875, 348.7331848144531]",69207_bag.jpg
69207.jpg,pants,"[144.47532653808594, 289.476806640625, 251.41531372070312, 533.7913818359375]",69207_pants.jpg
69207.jpg,shirt,"[135.64291381835938, 92.46267700195312, 280.2171630859375, 280.8399658203125]",69207_shirt.jpg
69207.jpg,shoe,"[167.08956909179688, 533.7088012695312, 228.21078491210938, 599.270263671875]",69207_shoe.jpg
6944.jpg,bag,"[55.63207244873047, 308.22601318359375, 124.64419555664062, 493.96917724609375]",6944_bag.jpg
6944.jpg,shirt,"[66.33492279052734, 78.81566619873047, 235.3236083984375, 235.38858032226562]",6944_shirt.jpg
6944.jpg,shoe,"[161.34266662597656, 463.3869323730469, 340.4362487792969, 571.1891479492188]",6944_shoe.jpg
6944.jpg,skirt,"[129.0524139404297, 181.5183868408203, 254.52613830566406, 328.83392333984375]",6944_skirt.jpg
69445.jpg,dress,"[126.47906494140625, 79.90338897705078, 289.2489013671875, 366.101318359375]",69445_dress.jpg
69445.jpg,shoe,"[188.75405883789062, 516.797119140625, 281.8167724609375, 597.5819702148438]",69445_shoe.jpg
69518.jpg,jacket,"[116.1976547241211, 127.95584869384766, 270.3284606933594, 332.1186828613281]",69518_jacket.jpg
69518.jpg,pants,"[139.73304748535156, 282.5614013671875, 246.74911499023438, 535.4360961914062]",69518_pants.jpg
69518.jpg,shoe,"[172.55088806152344, 528.8473510742188, 245.96543884277344, 580.0968627929688]",69518_shoe.jpg
6962.jpg,bag,"[78.49613189697266, 321.0538330078125, 153.1495819091797, 518.9102783203125]",6962_bag.jpg
6962.jpg,jacket,"[140.93785095214844, 105.62896728515625, 334.3714599609375, 328.8265075683594]",6962_jacket.jpg
6962.jpg,shoe,"[141.6024627685547, 522.0021362304688, 212.4120635986328, 586.0478515625]",6962_shoe.jpg
69658.jpg,jacket,"[110.85126495361328, 95.65028381347656, 290.6243896484375, 347.3229675292969]",69658_jacket.jpg
69658.jpg,pants,"[137.42404174804688, 258.7215576171875, 254.7308807373047, 514.998046875]",69658_pants.jpg
69658.jpg,shirt,"[170.60411071777344, 139.67454528808594, 235.40249633789062, 259.0125732421875]",69658_shirt.jpg
69658.jpg,shoe,"[161.33135986328125, 500.08636474609375, 234.37771606445312, 593.482177734375]",69658_shoe.jpg
69658.jpg,shorts,"[164.1614227294922, 244.78787231445312, 254.7531280517578, 341.5880432128906]",69658_shorts.jpg
69768.jpg,dress,"[140.75885009765625, 115.63278198242188, 242.8944091796875, 339.2132873535156]",69768_dress.jpg
69768.jpg,shoe,"[150.42958068847656, 500.4757995605469, 232.24038696289062, 571.2813720703125]",69768_shoe.jpg
69863.jpg,jacket,"[172.08731079101562, 102.46412658691406, 353.1421203613281, 268.22222900390625]",69863_jacket.jpg
69863.jpg,pants,"[180.87318420410156, 270.3415832519531, 310.8224182128906, 525.9169921875]",69863_pants.jpg
69863.jpg,shirt,"[212.55511474609375, 143.74961853027344, 286.1911315917969, 270.398681640625]",69863_shirt.jpg
69863.jpg,shoe,"[209.56658935546875, 515.7909545898438, 276.1961669921875, 590.3755493164062]",69863_shoe.jpg
69905.jpg,bag,"[76.23069763183594, 237.76905822753906, 185.0914764404297, 394.3059997558594]",69905_bag.jpg
69905.jpg,jacket,"[73.63713836669922, 140.03683471679688, 290.53924560546875, 403.93524169921875]",69905_jacket.jpg
69905.jpg,pants,"[144.38816833496094, 236.62033081054688, 252.16590881347656, 559.354248046875]",69905_pants.jpg
6997.jpg,dress,"[85.44413757324219, 124.65523529052734, 262.3568420410156, 441.8776550292969]",6997_dress.jpg
7001.jpg,bag,"[73.33052062988281, 330.4723205566406, 179.6507110595703, 493.0879821777344]",7001_bag.jpg
7001.jpg,pants,"[146.22340393066406, 224.12448120117188, 306.4434509277344, 555.9328002929688]",7001_pants.jpg
7001.jpg,shirt,"[127.41218566894531, 118.97392272949219, 268.68499755859375, 258.2263488769531]",7001_shirt.jpg
70017.jpg,jacket,"[156.42892456054688, 130.35105895996094, 323.9201354980469, 304.0796813964844]",70017_jacket.jpg
70107.jpg,dress,"[152.94044494628906, 188.36973571777344, 291.9973449707031, 412.1695556640625]",70107_dress.jpg
70107.jpg,jacket,"[151.27755737304688, 175.31175231933594, 315.3482666015625, 317.46368408203125]",70107_jacket.jpg
